title ,text,subject,date
"Gelar Kuliah Umum di Universitas Terbuka, Bamsoet Dorong Mahasiswa Kembangkan Jiwa Entrepreneurship"," Ketua MPR RI Bambang Soesatyo bersama selebritis sekaligus entrepreneur Bambang Reguna Bukit alias Bams 'Samsons' membagikan kiat membangun jiwa entrepreneurship kepada para mahasiswa dan civitas akademika Universitas Terbuka.Mengingat berdasarkan hasil penelitian Richard Andrew menunjukkan 40,6% kendala mahasiswa dalam melakukan wirausaha adalah tidak adanya modal. Sebanyak 34,4% tidak ada keberanian untuk mengambil resiko, serta 9,4% merasa tidak mempunyai jiwa wirausaha, lainnya disebabkan tidak adanya partner dan situasi yang belum memungkinkan. ""Hasil penelitian tersebut sangat bisa dipatahkan. Sebagai contoh, pada saat menjadi mahasiswa di Universitas Jayabaya, tanpa modal saya bisa memulai usaha menjual pisang goreng hingga kaos dengan keuntungan yang lumayan. Saat menjadi wartawan dan meliput pembukaan pasar induk Kramat Jati, saya mengetahui dari pedagang bahwa mereka mengambil barang dari Bekasi. Lantas saya menawarkan diri untuk menjadi pemasok mereka. Para pedagang menyetujui sepanjang harganya lebih murah atau sama dari pemasok lainnya. Dengan menyewa kendaraan pick up, setiap pagi dini hari saya bolak-balik dari Bekasi ke Pasar Induk. Keuntungan yang didapat sangat lumayan. Jadi sebenarnya alasan modal tidak boleh menjadi alasan untuk memulai usaha,"" ujar Bamsoet saat memberikan kuliah umum kepada para mahasiswa Universitas Terbuka, di Gedung Nusantara IV, Komplek MPR/DPR/DPD RI, Jakarta, Selasa (29/3/22). Turut hadir antara lain Rektor Universitas Terbuka Prof. Ojat Darojat, Dekan FHISIP Sofjan Aripin, Kepala Pusat Pengembangan Hubungan Internasional dan Kemitraan Sri Sedyaningsih, serta mahasiswa dan sivitas akademika Universitas Terbuka dari berbagai daerah dan juga 52 negara yang mengikuti secara virtual. Ketua DPR RI ke-20 dan mantan Ketua Komisi III DPR RI bidang Hukum, HAM, dan Keamanan ini menjelaskan, begitupun dengan kisah sukses Bams 'Samson' saat memulai karirnya sebagai musisi bersama group band Samson. Tidak hanya sekedar bermusik, Bams dan kawan-kawannya juga membuat perusahaan yang memproduksi musik dan memberikan lisensi kepada label untuk mendistribusikan karya yang mereka hasilkan. Menjadikan Samsons bukan hanya sekedar menjadi band, melainkan juga sudah menjadi perusahaan yang berbisnis di industri musik. ""Setelah tidak lagi bersama Samsons, Bams tetap aktif di dunia usaha dengan memiliki bisnis di bidang furniture dan kesehatan. Ia juga menjadi co-founder dari The Fit Company, perusahaan yang fokus pada produk terkait gaya hidup sehat dan aktif. Bisnisnya dimulai dari nol. Bahkan Bams merasakan menjadi trainer, kasir sampai sales untuk memajukan berbagai usahanya,"" jelas Bamsoet. Wakil Ketua Umum Partai Golkar dan Kepala Badan Hubungan Penegakan Hukum, Keamanan dan Pertahanan KADIN Indonesia ini menerangkan, pada saat ini sudah cukup banyak kisah sukses mahasiswa dalam bidang kewirausahaan, baik dari program pemerintah atau perguruan tinggi. Faizal Hidayat mahasiswa asal Kabupaten Brebes yang lulus dari Universitas Negeri Semarang (UNNES) dengan studi Teknik Elektro pada tahun 2013 dengan modal Rp 1,3 juta untuk menyewa sebuah kios yang akan dijadikan kafe, dan pada tahun 2017 sudah mencapai 20 outlet dengan omzet Rp 400 juta. ""Samsul Arifin, seorang pedagang sayur di Pasar Blok A Jakarta Selatan. Saat berusia 20 tahun, dengan modal Rp 1 juta saja kini omzetnya mencapai Rp 185 juta perbulan. Hingga saat ini, Samsul menjalankan bisnisnya dibantu oleh 5 orang karyawan. Dengan ketekunannya, bisnisnya kini tidak hanya mampu membiayai kuliahnya saja, namun kini dia telah mampu pula membeli mobil, motor, tanah, dan membangunkan rumah untuk ibunya tercinta,"" terang Bamsoet.",Pendidikan,2022
"Universitas Brawijaya Jadi PTN Terima Peserta SNMPTN Terbanyak, Kedokteran dan Hukum Tertinggi","KOTA  Universitas Brawijaya menjadi perguruan tinggi yang menerima mahasiswa melalui jalur Seleksi Nasional Masuk Perguruan Tinggi Negeri (SNMPTN) dengan jumlah terbanyak. Total ada 3.444 peserta SNMPTN yang diterima berdasarkan data dari LTMPT. Dari jumlah tersebut, untuk prodi Saintek peminat terbanyak pada jurusan Kedokteran. Total ada sebanyak 1.745 pendaftar, dengan daya tampung 55, disusul Keperawatan total pendaftar sebanyak 1.332 dengan daya tampung 44, serta prodi Teknik Informatika dengan jumlah pendaftar sebanyak 1.303 dengan daya tampung 53. Sementara untuk Prodi Soshum pendaftar terbanyak adalah Ilmu Hukum sebanyak 1.625 peserta dengan daya tampung 121. Disusul Manajemen sebanyak 1.569 pendaftar dengan daya tampung 73, dan prodi Administrasi Bisnis sebanyak 1141 pendaftar dengan daya tampung 93. Wakil Rektor Bidang Akademik Prof Dr Aulanni’am, drh, DES mengatakan tahun ini kuota SNMPTN menjadi 20 persen. Jumlah itu dikalkulasikan dari jumlah total mahasiswa angkatan 2022 yang diterima mencapai 15.000. ""Karena UB sudah PTNBH maka jumlah kuota SNMPTN sebanyak 20 persen. Jika jumlah Maba 2022 nanti yang masuk diperkirakan sekitar 15.000-an. Maka jumlah yang diterima lewat jalur SNMPTN kurang-lebih 3.445 mahasiswa,"" kata Prof Aul, pada Selasa (29/3/2022). Sementara kuota sisanya disebut Prof Aul berasal dari jalur Seleksi Bersama Masuk Perguruan Tinggi Negeri (SBMPTN) sebanyak 30 persen dan jalur mandiri sebanyak 20 persen.",Pendidikan,2022
Selamat! 1.635 Peserta Diterima di SNMPTN UNS 2022,"JAKARTA – Hasil Seleksi Nasional Masuk Perguruan Tinggi Negeri (SNMPTN) 2022 diumumkan hari ini, Selasa 29 Maret 2022. Sebanyak 1.635 peserta lolos SNMPTN di Universitas Sebelas Maret (UNS) Surakarta. Jumlah peserta yang lolos tahun ini meningkat dari dari tahun 2021 yang hanya 1.497 orang. Pengumuman SNMPTN tahun 2022 ini dilakukan serentak secara nasional mulai pukul 15.00 WIB melalui https://pengumuman-snmptn.ltmpt.ac.id. Selain itu, pengumuman juga bisa diakses melalui link mirror yang sudah disediakan LTMPT, salah satunya adalah melalui https://snmptn.uns.ac.id/ Pendaftar SNMPTN tahun 2022 secara nasional ada 612.084 dan yang diterima sebanyak 119.544. Dari jumlah yang dinyatakan lolos tersebut, 35.050 orang adalah pemegang Kartu Indonesia Pintar Kuliah (KIP-Kuliah). Menurut Rektor UNS, Jamal Wiwoho, jumlah peminat SNMPTN UNS tahun 2022 sebanyak 29.257. Jumlah lolos seleksi sebanyak 1.635 orang yang berasal dari 34 Provinsi di Indonesia. Sebanyak 482 orang (29,48 %) adalah pemegang KIP-Kuliah. ""Yang lolos seleksi melalui jalur SNMPTN UNS tahun 2022 sebanyak 1.635 dengan rincian 804 peserta lolos di kelompok Saintek dan 831 peserta lolos di kelompok Soshum. Angka Keketatan Persaingan (AKP) SNMPTN UNS 2022 adalah sebesar 1:18 (5,70 %), ” kata Jamal melalui keterangan tertulis. Dua Program Studi (Prodi) di UNS yaitu Prodi Farmasi dan Prodi Informatika berhasil menduduki rangking 20 besar tingkat keketatan nasional bidang Saintek. Prodi Farmasi menduduki posisi ke-14 dengan Angka Keketatan Persaingan (AKP) 1:58 atau 1,74% yang lolos seleksi. Sedangkan Prodi Informatika menduduki posisi ke-19 dengan Angka Keketatan Persaingan (AKP) 1:54 atau 1,84 % yang lolos seleksi. Terdapat 10 Prodi di UNS dengan AKP tertinggi pada bidang Saintek di antaranya Farmasi 1:58, Informatika 1:54, Psikologi 1:40, Kebidanan 1:38, Kedokteran 1:33, Pendidikan Teknik Informatika dan Komputer 1:31, Statistika 1:22, Teknik Mesin 1:21, Teknik Industri 1:21, dan Agribisnis 1:21 Sepuluh Prodi di UNS dengan AKP tertinggi pada bidang Soshum secara berturut-turut adalah Prodi Manajemen 1:35, Pendidikan Bahasa, Sastra Indonesia dan Daerah dengan 1:30, Akuntansi dengan 1:29, Ilmu Komunikasi 1:29, Pendidikan Administrasi Perkantoran 1:27, Bimbingan dan Konseling 1:25, Ekonomi Pembangunan 1:24, Demografi dan Pencatatan Sipil 1:23, Pendidikan Guru Sekolah Dasar (PGSD) Surakarta 1:21, dan Sastra Inggris dengan AKP 1:18. “Bagi Peserta yang lolos SNMPTN harus registrasi dengan melakukan pengisian biodata mulai 30 Maret sampai 5 April 2022. Peserta yang tidak melakukan registrasi pada tanggal yang dijadwalkan tersebut, dianggap mengundurkan diri. Peserta yang telah dinyatakan lolos SNMPTN 2022 tidak diperbolehkan mendaftar UTBK dan SBMPTN 2022. Siswa pendaftar KIP-Kuliah yang tidak lolos SNMPTN 2022, apabila ingin mengikuti UTBK, tidak dikenakan biaya pendaftaran,” ujar Jamal. Sementara siswa yang tidak lolos SNMPTN 2022, masih mendapat kesempatan untuk mendaftar Ujian Tulis Berbasis Komputer (UTBK) dan mengikuti Seleksi Bersama Masuk Perguruan Tinggi Negeri (SBMPTN) 2022. Informasi mengenai persyaratan dan tata cara UTBK Tahun 2022 dapat dilihat pada laman www.ltmpt.ac.id. UNS juga memberikan kesempatan siswa mengikuti jalur Seleksi Mandiri UNS (SM-UNS) Tahun 2022. Informasi lebih lanjut dapat dilihat di laman SPMB UNS, http://spmb.uns.ac.id.",Pendidikan,2022
Belajar Sebelum Tidur Ternyata Efektif Buat Dilakuin Loh!," Sebagai pelajar kita dituntut buat menguasai banyak materi pelajaran, apalagi saat menghadapi ujian. Kalau kata guru sekolah nih belajar adalah sebuah kewajiban, maka hendaknya kita rutin melakukannya. Cuman masalahnya, kadang kita suka bingung gitu buat cari waktu yang efektif untuk belajar. Kendala utama biasanya adalah gak konsisten belajar atau belajar kalau ada ujian aja. Nah, salah satu cara buat mengatasinya adalah memakai metode belajar efektif sebelum tidur. Belajar efektif adalah suatu perilaku yang dilakukan secara sadar, positif, aktif, dan fungsional melalui latihan dan pengalaman yang dilakukan secara berulang- ulang dan teratur sehingga membentuk suatu pola perilaku baru. Belajar efektif berguna untuk membantu kita menyerap materi dengan lebih baik. Singkatnya, belajar efektif itu adalah memahami suatu materi atau tujuan pembelajaran dengan waktu yang tepat. Salah satu teknik belajar efektif yang bisa dicoba adalah belajar sebelum tidur. Berikut akan aku jelaskan di bawah ini! Penelitian pertama diterbitkan oleh psikolog Jerman Rose Heine pada tahun 1914. Berkat penelitian tersebut, kita bisa mengetahui bahwa tidur siang sangat baik untuk membentuk memori jangka panjang. Hal ini dibuktikan oleh penelitian lain yang dilakukan para peneliti dari Loughborough University mengenai “dampak tidur terhadap suatu pembelajaran”. Penelitian bertujuan untuk mengetahui apakah dalam kurun waktu 24 jam terdapat perbedaan daya ingat antara satu orang dengan lainnya. Mereka melakukan uji coba terhadap mahasiswa untuk menghafal perkalian angka sebelum tidur dan saat pagi hari. Para peneliti menguji ingatan mereka selama 10 jam kemudian membandingkan hasilnya. Hasilnya, mahasiswa yang menghafal perkalian angka sebelum tidur jauh memiliki daya ingat lebih baik. Belajar sebelum tidur dapat meningkatkan daya ingat seseorang. Hal ini karena tidur sangat penting untuk menunjang fungsi otak. Otak manusia akan menyimpan ingatan baru dan mengaktifkan memori saat tidur. Otak yang sedang tidur memutar ulang pengalaman dan memindahkannya ke hipokampus ke daerah di seluruh otak. Scott Cairney, peneliti dari University of York Inggris mengatakan ketika terjaga, seseorang akan mempelajari hal baru, tetapi saat tidur seseorang akan memperbaiki dan menyiapkan materi tersebut menjadi satu ringkasan di dalam otak. Intinya belajar yang baik harus diimbangi dengan mempertahankan fungsi otak agar tetap sehat. Salah satu tips yang bisa dilakukan adalah pelajari beberapa materi sebelum tidur dan tinjau materi tersebut saat pagi hari. Lakukan hal tersebut secara rutin untuk mendapat hasil yang maksimal. Jangan begadang kalau ujian, apalagi pakai sistem kebut semalam buat belajar materi. Begadang membuat fungsi otak gak berjalan optimal. Materi yang diserap juga gak menyeluruh. Belajar efektif sebelum tidur pastinya juga mengurangi tingkat kecemasan sebelum ujian. Alhasil bisa mengerjakan ujian lebih tenang dan fokus.",Pendidikan,2022
Pengumuman Hasil SNMPTN 2022: Siswa yang Lolos Tidak Bisa Ikut UTBK," Siswa yang sudah lolos Seleksi Nasional Masuk Perguruan Tinggi Negeri (SNMPTN) 2022 tidak bisa lagi Plin-plan mengikuti Ujian Tulis Berbasis Komputer (UTBK). Ketua Lembaga Tes Masuk Perguruan Tinggi (LTMPT) Mochamad Ashari mengatakan, hal itu berdasarkan dari data yang telah terbaca oleh sistem. ""Tidak bisa ikut tes SBMPTN, itu basisnya tes UTBK. SBMPTN didasarkan atas hasil tes, kalau SNMPTN, dasarnya adalah rapot, prestasi non atau akademik,"" ujar Ashari dalam konferensi pers, Selasa (29/3/2022). Menurut Ashari, tidak hanya SBMPTN tetapi, ujian mandiri pun tidak akan bisa dilakukan penerima SNMPTN. Namun, hal tersebut bisa terjadi bila ada Perguruan tinggi yang tidak menggunakan hasil UTBK. ""Tidak bisa ikut program mandiri untuk perguruan tinggi yang seleksinya mengambil data UTBK. Dua-duanya tidak bisa, tapi kalau ada perguruan tinggi yang tidak memakai nilai UTBK, itu bisa,"" tuturnya. Kendati demikian, Ashari mewanti-wanti jika terjadi hal tersebut maka tidak heran Perguruan tinggi akan memberi sanksi terhadap sekolah calon mahasiswa baru tersebut. ""Tapi itu sekali lagi tergantung dari masing-masing perguruan tinggi mau memberikan sanksi seperti apa,"" jelasnya. Seperti diketahui, Sebanyak 120.643 siswa telah resmi dinyatakan lolos Seleksi Nasional Masuk Perguruan Tinggi Negeri (SNMPTN) 2022. Terdapat 20 PTN yang terdata paling banyak menerima siswa di jalur undangan ini. Ketua LTMPT Mochammad Ashari menjabarkan 20 PTN yang menerima peserta terbanyak dari jalur SNMPTN 2022. Rekor terbesar, katanya, dipegang oleh Universitas Brawijaya (UB) dengan menerima 3.445 siswa. ""Ini adalah yang diterima di SNMTPN yang nanti sore akan kita umumkan. Yang alokasinya 20% dari sejumlah total mahasiswa baru di masing-masing perguruan tinggi,"" ujar Ashari di Gedung Kemendikbud Ristek, Jakarta Selatan.",Pendidikan,2022
"Pengumuman Hasil SNMPTN 2022, Cek di Sini"," Hari ini merupakan hari penentu bagi siswa peserta SNMPTN 2022. Pasalnya, pengumuman hasil SNMPTN diumumkan hari ini, Selasa 29 Maret 2022. Para peserta SNMPTN 2022 bisa mengecek pada laman resmi yang disediakan LTMPT yakni : https://snmptn.ui.ac.id/. Ketua LTMPT Mochamad Ashari menegaskan, peserta yang dinyatakan Lulus Seleksi Jalur SNMPTN Tahun 2022 tidak dapat mendaftar Ujian Tulis Berbasis Komputer Seleksi Bersama Masuk Perguruan Tinggi Negeri (UTBK-SBMPTN) Tahun 2022, 2023, dan 2024. ""Namun, peserta yang belum lulus seleksi Jalur SNMPTN 2022 dapat mendaftar UTBK-SBMPTN 2022,"" ujarnya, saat pengumuman SBMPTN 2022, Selasa (29/3/2022).Pengumuman resmi LTMPT tentang status kelulusan peserta SNMPTN 2022 diinformasikan melalui laman web https://pengumuman-snmptn.1tmpt.ac.id/.",Pendidikan,2022
"Kasus Positif Covid-19 di Beijing Capai 453 Orang, 40 Stasiun Subway Ditutup","BEIJING - Akibat terjadinya kasus Covid-19 yang melanda 453 Warga Beijing, sedikitnya 40 stasiun di 13 jalur kereta metro bawah tanah (subway) ditutup total mulai Rabu (4/5/2022). Kasus positif Covid-19 tersebut yang merebak kembali sejak 22 April 2022 di ibu kota China itu. Selain itu, 158 rute bis di Distrik Chaoyang, yang masuk dalam kategori wilayah berisiko tinggi Covid-19, juga berhenti beroperasi. Rumah Sakit Shijingshan dan Rumah Sakit Peking University di Distrik Miyun juga menangguhkan pelayanan rawat jalan dan pelayanan gawat darurat. Otoritas kesehatan setempat juga melarang penggunaan toilet-toilet umum untuk dua orang dalam waktu bersamaan. Larangan tersebut dikeluarkan setelah seorang pengguna toilet menularkan virus corona ke lebih dari 40 orang yang menggunakan tiga toilet umum berbeda di Beijing pada Selasa 3 Mei 2022. Otoritas setempat memerintahkan penyemprotan disinfektan secara masif dan toilet yang berada di wilayah terkunci (lockdown) harus disemprot disinfektan setiap digunakan. Musim libur Hari Buruh yang berlangsung mulai Jumat 29 April 2022 lalu akan berakhir pada Kamis 5 Mei 2022",Internasional,2022
"Tertinggi ke-3 di Dunia, Brasil Miliki Patung Yesus Tandingan, Habiskan Dana Rp5 Milar","BRASIL – Kota Encantado di Brasil memiliki patung Yesus Kristus baru yang menjulang tinggi yang menyaingi tinggi patung Yesus sebelumnya ""Christ the Protector"" yang terkenal di Rio de Janeiro. Cristo Protetor de Encantado telah dibangun sejak 2019. Foto drone terbaru menunjukkan tampilannya kurang lebih sudah selesai. Menurut Friends of Christ Association (AACristo), organisasi lokal yang bertanggung jawab dalam pembangunan patung mengatakan, patung itu terbuat dari baja dan beton, dengan tinggi 43 meter (141 kaki), lebih tinggi 4,9 meter dari patung Yesus di Rio. Struktur ini dirancang oleh pematung Genésio Gomes Moura dan putranya, Markus Moura. Ini akan menjadi patung Yesus tertinggi ketiga di dunia, setelah monumen setinggi 249 kaki (76 meter) yang saat ini sedang dibangun di Meksiko dan patung setinggi 172 kaki (52 meter) di Polandia. Dalam sebuah pernyataan di situs resmi Cristo Protetor de Encantado, AACristo mengatakan patung itu selesai pada akhir April, tetapi kompleks wisata di sekitarnya masih dalam pengerjaan dan tidak akan selesai hingga awal 2023. Menurut media Brasil, lift di dalam patung juga masih harus dipasang. Setelah selesai, lift akan membawa pengunjung ke titik pengamatan di ketinggian hati Kristus, memberi mereka pemandangan puncak bukit yang spektakuler. ""Ini akan menjadi pembukaan kaca di mana orang akan dapat memfilmkan dan memotret lembah,"" terang Kepala pengawas proyek Artur Lopes de Souza menjelaskan di situs web AACristo. Proyek ini diperkirakan menelan biaya sekitar USD353.000 (Rp5 miliar) secara total. AACristo meminta sumbangan untuk menyelesaikan proyek. Untuk saat ini, pengunjung dapat pergi dan mengagumi patung yang menjulang dari dekat. Menurut situs web Cristo Protetor de Encantado, kunjungan diperbolehkan pada Sabtu dan Minggu. Patung baru ini diharapkan akan mendongkrak pariwisata di kota Encantado dan sekitarnya, yang dekat dengan perbatasan Brasil dengan Uruguay dan Argentina. Patung Christ the Redeemer telah diabaikan kota Rio de Janeiro selama hampir 90 tahun dan tetap menjadi salah satu tempat wisata paling terkenal di Brasil.",Internasional,2022
"Mengerikan! Pria Tua Dibungkus Kantong Jenazah Diangkut ke Kamar Mayat, Ternyata Masih Hidup","SHANGHAI - Seorang penduduk Shanghai yang sudah lanjut usia (lansia) secara keliru dinyatakan meninggal dan dibungkus dengan kantong mayat saat dibawa ke kamar mayat. Dia disangka sudah meninggal ketika kota itu dilanda Covid-19 ini di mana jutaan orang tetap berada di bawah penguncian yang diberlakukan pemerintah. Rekaman video, yang diambil oleh seorang pengamat, menunjukkan saat beberapa pekerja berpakaian pelindung dari ujung kaki hingga ujung kaki mundur saat mereka menyadari pria itu masih hidup. Rekaman itu menjadi viral di media sosial China, memicu kengerian dan kemarahan. Video, diposting pada Minggu (1/5/2022), menunjukkan kepala pria - seorang penghuni panti jompo - muncul dari kantong mayat kuning ketika para pekerja mengangkatnya dari kendaraan. Orang yang merekam video, tampaknya dari gedung terdekat, terdengar berkata, ""Panti jompo sangat berantakan. Mereka mengirim orang yang masih hidup dengan mobil jenazah dan mengatakan bahwa mereka sudah mati. Staf pengurus mengatakan bahwa mereka masih bergerak .. . Itu tidak bertanggung jawab, benar-benar tidak bertanggung jawab."" Di platform mirip Twitter China, Weibo, banyak yang menyatakan ketidakpercayaan kesalahan besar seperti itu bisa terjadi - terutama di Shanghai, yang telah lama dilihat sebagai kota paling progresif dan modern di China. ""Masalah di Shanghai terungkap sepenuhnya kali ini,"" tulis salah satu komentar populer di Weibo. ""Ini dianggap sebagai pembunuhan yang disengaja,"" tulis pengguna lain. Banyak orang lain menunjukkan pria itu bisa saja dikubur atau dikremasi seandainya dia tidak ditemukan hidup-hidup. ""Pemerintah tidak peduli ... apa yang terjadi di Shanghai?"" tulis warganet lainnya. Pemerintah distrik menanggapi insiden itu pada Senin (2/5/2022), dengan mengatakan dalam sebuah pernyataan pria tua itu sekarang dalam kondisi stabil. Akibat insiden ini, tiga pejabat telah dicopot dari biro urusan sipil dan kantor pembangunan sosial distrik, dan kepala panti jompo juga telah diberhentikan. Menurut Global Times yang dikelola pemerintah.Pihak berwenang juga telah mencabut sertifikasi dokter yang terlibat, dan yang sekarang sedang diselidiki, Diketahui, Shaghai telah berjuang melawan wabah kasus Covid-19 sejak awal Maret, dan sekarang telah dikunci di seluruh kota sejak 31 Maret 2022 lalu. Ini telah menjadi pusat wabah yang lebih luas di China, dengan kasus meningkat dan tindakan penguncian diperkenalkan di banyak kota.",Internasional,2022
Nama PM Hungaria dan Presiden Kroasia Masuk Daftar 'Situs Pembunuhan' Ukraina,"MOSKOW – Nama Perdana Menteri Hungaria Viktor Orban muncul di sebuah situs “daftar pembunuhan” terkenal setelah dianggap sebagai musuh dari Ukraina, dan mendukung operasi militer Rusia di negara tetangganya itu. vorets, yang artinya “penjaga perdamaian”, menerbitkan info pribadi dari apa yang disebut ""musuh Ukraina"". Beberapa individu yang namanya telah diposting di situs tersebut telah dibunuh, dan kelompok hak asasi manusia dan pemerintah telah berulang kali menyerukan agar situs itu dihapus, demikian diwartakan Sputnik. Orban, (58 tahun) terdaftar di Myrotvorets sebagai “kaki tangan penjahat perang Rusia”, dianggap sebagai “kaki tangan dalam kejahatan otoritas Rusia terhadap Ukraina dan warganya”, dan atas “keikutsertaannya dalam tindakan agresi kemanusiaan terhadap Ukraina”. “Kejahatan” spesifik Orban termasuk menolak mengizinkan senjata yang dipasok untuk Ukraina dikirim melalui wilayah negaranya, dan penolakannya untuk menolak pasokan gas Rusia bahkan dalam jangka panjang. Kesediaan perdana menteri untuk membayar gas Rusia dalam rubel juga disebutkan. Myrotvorets lebih lanjut mengutip tuntutan Orban agar otoritas Kiev menghormati komunitas etnis Hungaria yang cukup besar di Ukraina barat, dan memberi penduduk Zakarpattia otonomi yang lebih besar. Selain Orban, nama Presiden Kroasia Zoran Milanovic juga telah ditambahkan ke situs tersebut. Milanovic terdaftar sebagai ""kaki tangan penjajah Rusia"" untuk dugaan ""agresi kemanusiaan terhadap Ukraina"" untuk ""penyebaran propaganda Kremlin"" dan apa yang disebut ""dukungan dan pembenaran agresi Rusia terhadap Ukraina"". Situs tersebut mengutip pernyataan Milanovic pada 2 Februari 2022 bahwa Rusia harus menjadi “faktor” dalam “persamaan” stabilitas di seluruh Eropa, dan penentangannya terhadap Ukraina yang bergabung dengan NATO. Mantan Presiden dan Perdana Menteri Rusia Dmitry Medvedev, yang sekarang menjabat sebagai wakil ketua Dewan Keamanan Rusia, menyatakan bahwa kemunculan Orban dan Milanovic di situs terkenal itu adalah tanda bahwa elemen neo-Nazi Ukraina tidak puas dengan jumlah senjata, tentara bayaran, dan uang yang mereka terima dari Barat. ""Pada tingkat ini, segera Nazi Ukraina secara pribadi akan melakukan pembalasan terhadap para pemimpin yang tidak sependapat (dengan mereka) dan 'memisahkan domba dari kambing' langsung di ibu kota Eropa"",” tulis Medvedev di saluran Telegramnya. Hungaria telah menolak untuk mengikuti kebijakan anti-Rusia Uni Eropa setelah eskalasi krisis Ukraina pada Februari. Pada Minggu (1/5/2022), Menteri Kantor Perdana Menteri Gergely Gulyas mengatakan bahwa Budapest telah ""menjelaskan"" bahwa ia ""tidak akan pernah mendukung"" perpanjangan sanksi Uni Eropa terhadap impor energi Rusia, menyiratkan bahwa ia mungkin memveto rencana Brussels untuk melarang minyak Rusia. Jurnalis, kelompok hak asasi manusia, G7, dan Kementerian Luar Negeri Rusia telah berulang kali menyerukan agar Myrotvorets ditutup, mengutip penggunaannya terhadap apa yang disebut ""musuh Ukraina"" untuk membunuh, mengancam, dan mengintimidasi individu yang namanya telah terdaftar. di sana.",Internasional,2022
"Bogor Hujan Deras, Status Bendung Katulampa Naik Siaga 3","BOGOR - Hujan yang mengguyur kawasan Puncak, membuat status ketinggian Sungai Ciliwung di Bendung Katulampa, Bogor naik menjadi siaga 3. Kepala Bendung Katulampa, Andi Sudirman mengatakan, awalnya ketinggian air masih berada pada titik 90 centimeter pukul 16.43 WIB. Kemudian, naik menjadi 100 centimeter pukul 17.02 WIB dan terakhir pada titik 130 centimeter pukul 17.30 WIB. ""Sekarang masih 130 centimeter atau siaga 3,"" kata Andi, dalam keterangannya, Rabu (4/5/2022). Sedikitnya, ada 216.000 liter perdetik air Sungai Ciliwung yang mengalir di Bendung Katulampa. Debit air tersebut diperkirakan akan tiba di wilayah Ibu Kota Jakarta dalam waktu 9 hingga 12 jam ke depan. Untuk diketahui, Badan Meteorologi Klimatologi dan Geofisika (BMKG) mengeluarkan peringatan dini kondisi cuaca di wilayah Jabodetabek. Wilayah tersebut berpotensi diguyur hujan dengan intensitas sedang hingga lebat disertai kilat dan angin kencang. Kondisi cuaca tersebut diperkirakan masih berpeluang terjadi hingga malam hari nanti.",Lain-lain,2022
"Diduga Kelelahan, Wisatawan Meninggal Dunia dalam Perjalanan ke Puncak Bogor","BOGOR - Seorang wisatawan asal Jakarta meninggal dunia ketika melintas di Jalur Puncak, Kecamatan Megamendung, Kabupaten Bogor. Diduga, wisatawan tersebut meninggal dunia karena kelelahan. Kasatlantas Polres Bogor AKP Dicky Anggi Pranata mengatakan peristiwa tersebut terjadi sekira pukul 10.00 WIB pagi tadi. Awalnya anggota mendapat laporan adanya pria yang mengendarai mobil pingsan ketika melintas di kawasan Megamendung. ""Kami mendapat laporan bahwasanya ada penumpang yang pingsan di jalan di sekitar Megamendung. Kebetulan petugas kami di lapangan langsung melakukan evakuasi,"" kata Dicky kepada wartawan di Simpang Gadog, Selasa (3/5/2022). Petugas yang berada di lokasi langsung mengambil alih mobil yang dikendarai pria tersebut untuk dievakuasi ke RSUD Ciawi. Pengemudi mobil sempat mendapat pertolongan tetapi meninggal dunia. ""Karena itu sedang berlaku proses oneway arah atas kami lngsung melakukan dobrak arus untuk pertolongan pertama. Jadi langkahnya kami ambil alih yang bersskutan kita pindahkan ke tengah dan ambil alih kendaraannya oleh petugas kami ke RSUD Ciawi. Info terkahir yang bersangkutan (diduga) kelelahan meninggal dunia,"" jelasnya.",Lain-lain,2022
"Rem Blong, Truk Tabrak Gardu Tol Cikupa","TANGERANG - Sebuah truk Colt Diesel menabrak beton gardu Tol Cikupa pada Selasa (03/05/2022). Akibat kecelakaan tersebut, tiga kendaraan lain yang berada di depannya ikut tertabrak. Dirlantas Polda Banten Kombes Pol Budi Mulyanto mengatakan bahwa kecelakaan bermula saat kendaraan Colt Disel melaju dari arah Merak menuju arah Tangerang, begitu sampai di Gerbang Tol (GT) Cikupa dan masuk antrian gerbang, tiba-tiba truk tersebut menabrak MCB Beton gardu kemudian kendaraan terguling dan menabrak dua kendaraan didepannya. ""Diduga truk tersebut mengalami rem blong sehingga supir tidak bisa mengendalikan kendaraannya,"" ujar Budi. Meski demikian, tidak ada korban jiwa dalam peristiwa tersebut. Adapun ketiga kendaraan mengalami kerusakan cukup berat dan sudah dievakuasi. ""Akibat dari kecelakaan tersebut masing-masing kendaraan mengalami kerusakan, kerugian materi dan tidak ada korban jiwa dalam kejadian tersebut,"" katanya. Kabid Humas Polda Banten Kombes Pol Shinto Silitonga menyampaikan hasil olah TKP kecelakaan terjadi diduga akibat kendaraan yang dikemudikan supir truk tidak berfungsi dengan baik.",Lain-lain,2022
